,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,address,longitude,latitude,floor
0,The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,addr,lat,long,floor
356,八德區,房地(土地+建物)+車位,中正一路121~150號,14.23,其他,,,1081121,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090331,104.4,1,1,1,有,有,5060000,55457,坡道平面,31.19,1000000,,RPRQMLRJPHPFFFH27DA,45.79,0.0,3.39,有,桃園市八德區中正一路121號,24.930138,121.283159,15
357,大園區,房地(土地+建物),福德路91~120號,35.0,其他,,,1090713,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830610,102.31,3,2,1,有,無,4500000,43984,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUNMLTKQHPFFEH57DA,77.62,1.22,14.3,無,桃園市大園區福德路91號,25.07449,121.256805,5
358,蘆竹區,房地(土地+建物),南福街61~90號,12.63,其他,,,1090802,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,100.16,3,2,2,有,有,7050000,70387,,0.0,0,陽台外推;,RPTOMLTKQHPFFEH57DA,69.07,1.28,8.66,有,桃園市蘆竹區南福街61號,25.042033,121.292243,12
359,大園區,土地,和平段931~960地號,3087.5,,特定農業區,農牧用地,1090704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13542000,4386,,0.0,0,農作物;,RPVOMLTKQHPFFEH77DA,0.0,0.0,0.0,無,桃園市大園區和平段931號,25.06384279,121.19558068,
360,大園區,土地,竹圍段海方厝小段331~360地號,346.0,,一般農業區,甲種建築用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15480000,44740,,0.0,0,,RPQNMLTKQHPFFEH17DA,0.0,0.0,0.0,無,桃園市大園區竹圍段海方厝小段331號,25.06384279,121.19558068,
361,大園區,土地,沙崙段埔頂小段61~90地號,507.47,,一般農業區,甲種建築用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22578000,44491,,0.0,0,,RPRNMLTKQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區沙崙段埔頂小段61號,25.06384279,121.19558068,
362,大園區,土地,客運一段361~390地號,24.37,其他,,,1090731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,49241,,0.0,0,,RPQUMLSKQHPFFEH77DA,0.0,0.0,0.0,無,桃園市大園區客運一段361號,25.06384279,121.19558068,
363,大園區,土地,沙崙段後厝小段31~60地號,9.38,,一般農業區,甲種建築用地,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,390000,41578,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXOMLTKQHPFFEH97DA,0.0,0.0,0.0,無,桃園市大園區沙崙段後厝小段31號,25.06384279,121.19558068,
364,蘆竹區,房地(土地+建物)+車位,光明路二段31~60號,48.31,其他,,,1090530,土地1建物1車位2,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080805,329.21000000000004,3,2,3,有,有,27150000,99103,坡道平面,89.56,3400000,,RPPPMLTKQHPFFEH27DA,147.94,0.0,15.09,有,桃園市蘆竹區光明路二段31號,25.04558242,121.28763963,24
365,蘆竹區,房地(土地+建物)+車位,光明路二段31~60號,48.31,其他,,,1090711,土地1建物1車位2,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080805,329.21000000000004,3,2,3,有,有,27880000,101314,坡道平面,89.56,3600000,,RPRPMLTKQHPFFEH47DA,147.94,0.0,15.09,有,桃園市蘆竹區光明路二段31號,25.04558242,121.28763963,24
366,蘆竹區,房地(土地+建物)+車位,光明路二段31~60號,48.31,其他,,,1090630,土地1建物1車位2,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080805,329.35,3,2,3,有,有,30380000,112515,坡道平面,89.56,3400000,,RPSPMLTKQHPFFEH57DA,147.94,0.0,15.09,有,桃園市蘆竹區光明路二段31號,25.04558242,121.28763963,24
367,蘆竹區,土地,蘆興段751~780地號,236.62,其他,,,1090809,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10400000,43952,,0.0,0,未登記建物;,RPTPMLTKQHPFFEH67DA,0.0,0.0,0.0,無,桃園市蘆竹區蘆興段751號,25.04693352,121.29508445,
368,大園區,房地(土地+建物)+車位,文興街91~120號,36.92,其他,,,1090719,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020528,169.06,3,2,2,有,有,7500000,44363,坡道平面,30.79,0,,RPSRMLTKQHPFFEH77DA,81.43,2.5,10.76,有,桃園市大園區文興街91號,25.053659,121.17801,10
369,蘆竹區,房地(土地+建物),南山路一段61~90號,3.31,其他,,,1090801,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840811,35.56,0,0,0,無,有,1930000,54274,,0.0,0,,RPWRMLTKQHPFFEH18DA,24.41,0.0,0.0,有,桃園市蘆竹區南山路一段61號,25.051903,121.291336,20
370,大園區,土地,埔心段埔心小段511~540地號,1493.0,,特定農業區,農牧用地,1090723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39975000,26775,,0.0,0,,RPPSMLTKQHPFFEH57DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段511號,25.06384279,121.19558068,
371,大園區,土地,竹圍段崁下小段31~60地號,2075.0,,一般農業區,農牧用地,1090724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44430000,21412,,0.0,0,,RPRSMLTKQHPFFEH77DA,0.0,0.0,0.0,無,桃園市大園區竹圍段崁下小段31號,25.06384279,121.19558068,
372,大園區,土地,埔心段三塊厝小段631~660地號,1197.3,,特定農業區,農牧用地,1090727,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47582000,39741,,0.0,0,,RPSSMLTKQHPFFEH87DA,0.0,0.0,0.0,無,桃園市大園區埔心段三塊厝小段631號,25.06384279,121.19558068,
373,大園區,土地,大牛稠段倒厝子小段811~840地號,150.0,,特定農業區,甲種建築用地,1090724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8240000,54933,,0.0,0,,RPTSMLTKQHPFFEH97DA,0.0,0.0,0.0,無,桃園市大園區大牛稠段倒厝子小段811號,25.06384279,121.19558068,
374,蘆竹區,房地(土地+建物)+車位,上興路1~30號,80.94,其他,,,1090702,土地1建物1車位3,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,466.11,3,2,2,有,有,30000000,64361,坡道平面,0.0,0,,RPUSMLTKQHPFFEH08DA,218.19,9.96,26.7,有,桃園市蘆竹區上興路1號,25.020647,121.266544,12
375,大園區,土地,橫山段尖山小段61~90地號,1000.01,,特定農業區,農牧用地,1090727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21970000,21970,,0.0,0,,RPVSMLTKQHPFFEH18DA,0.0,0.0,0.0,無,桃園市大園區橫山段尖山小段61號,25.06384279,121.19558068,
376,蘆竹區,土地,坑子口段頭前小段121~150地號,1368.33,,一般農業區,農牧用地,1090724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39989000,29225,,0.0,0,,RPWSMLTKQHPFFEH28DA,0.0,0.0,0.0,無,桃園市蘆竹區坑子口段頭前小段121號,25.04693352,121.29508445,
377,蘆竹區,房地(土地+建物),五福一路91~120號,13.5,其他,,,1090722,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950206,66.12,3,2,2,有,有,4280000,64741,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXSMLTKQHPFFEH38DA,40.59,2.7,1.96,有,桃園市蘆竹區五福一路91號,25.055949,121.294922,13
378,蘆竹區,土地,南華段91~120地號,39.07,,,,1090812,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1477784,37824,,0.0,0,瑕疵物件;,RPPNMLKLQHPFFEH88DA,0.0,0.0,0.0,無,桃園市蘆竹區南華段91號,25.04693352,121.29508445,
379,大園區,土地,竹圍段海方厝小段361~390地號,821.67,,一般農業區,農牧用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18600000,22637,,0.0,0,,RPQNMLKLQHPFFEH98DA,0.0,0.0,0.0,無,桃園市大園區竹圍段海方厝小段361號,25.06384279,121.19558068,
380,大園區,土地,沙崙段坡堵小段541~570地號,1575.0,,一般農業區,農牧用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40500000,25714,,0.0,0,,RPSNMLKLQHPFFEH56DA,0.0,0.0,0.0,無,桃園市大園區沙崙段坡堵小段541號,25.06384279,121.19558068,
381,大園區,土地,竹圍段田寮小段721~750地號,1990.0,,一般農業區,農牧用地,1090728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50300000,25276,,0.0,0,,RPTNMLKLQHPFFEH66DA,0.0,0.0,0.0,無,桃園市大園區竹圍段田寮小段721號,25.06384279,121.19558068,
382,大園區,土地,沙崙段沙崙小段2101~2130地號,1000.0,,一般農業區,農牧用地,1090724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23550000,23550,,0.0,0,,RPVNMLKLQHPFFEH86DA,0.0,0.0,0.0,無,桃園市大園區沙崙段沙崙小段2101號,25.06384279,121.19558068,
383,大園區,土地,圳股頭段圳股頭小段361~390地號,2000.0,,一般農業區,農牧用地,1090721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47960000,23980,,0.0,0,,RPWNMLKLQHPFFEH96DA,0.0,0.0,0.0,無,桃園市大園區圳股頭段圳股頭小段361號,25.06384279,121.19558068,
384,大園區,土地,竹圍段三塊石小段271~300地號,564.0,,,,1090719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15500000,27482,,0.0,0,,RPOOMLKLQHPFFEH88DA,0.0,0.0,0.0,無,桃園市大園區竹圍段三塊石小段271號,25.06384279,121.19558068,
385,大園區,土地,竹圍段崁下小段1~30地號,142.28,,一般農業區,農牧用地,1090730,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,15111,,0.0,0,,RPSOMLKLQHPFFEH66DA,0.0,0.0,0.0,無,桃園市大園區竹圍段崁下小段1號,25.06384279,121.19558068,
386,大園區,土地,竹圍段三塊石小段1141~1170地號,2543.0,,特定農業區,農牧用地,1090802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45200000,17774,,0.0,0,,RPPQMLKLQHPFFEH56DA,0.0,0.0,0.0,無,桃園市大園區竹圍段三塊石小段1141號,25.06384279,121.19558068,
387,蘆竹區,土地,坑子口段頭前小段601~630地號,2000.0,,一般農業區,農牧用地,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000000,18000,,0.0,0,,RPQQMLKLQHPFFEH66DA,0.0,0.0,0.0,無,桃園市蘆竹區坑子口段頭前小段601號,25.04693352,121.29508445,
388,大園區,土地,大牛稠段倒厝子小段1261~1290地號,709.0,,特定農業區,丁種建築用地,1090703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38830000,54767,,0.0,0,,RPSQMLKLQHPFFEH86DA,0.0,0.0,0.0,無,桃園市大園區大牛稠段倒厝子小段1261號,25.06384279,121.19558068,
389,蘆竹區,房地(土地+建物)+車位,南順一街2巷1~30號,33.91,其他,,,1090720,土地2建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890605,173.73000000000002,3,2,2,有,有,10250000,59000,坡道平面,0.0,0,,RPSRMLKLQHPFFEH96DA,100.44,0.0,16.99,有,桃園市蘆竹區南順一街2巷1號,25.039845,121.285921,6
390,大園區,土地,五塊厝段下埔小段931~960地號,2684.0,,特定農業區,農牧用地,1090527,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73980000,27563,,0.0,0,,RPURMLKLQHPFFEH17DA,0.0,0.0,0.0,無,桃園市大園區五塊厝段下埔小段931號,25.06384279,121.19558068,
391,大園區,土地,內海墘段特工區小段31~60地號,1172.96,,工業區,丁種建築用地,1090602,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64743147,55196,,0.0,0,,RPPSMLKLQHPFFEH76DA,0.0,0.0,0.0,無,桃園市大園區內海墘段特工區小段31號,25.06384279,121.19558068,
392,大園區,房地(土地+建物),民權路3巷31~60號,654.9,,工業區,丁種建築用地,1090602,土地2建物3車位0,全,一層,透天厝,見其他登記事項,見其他登記事項,1090225,1525.67,0,0,0,無,無,73156853,47951,,0.0,0,,RPTSMLKLQHPFFEH17DA,1525.67,0.0,0.0,無,桃園市大園區民權路3巷31號,25.07878142,121.18402063,1
