編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLOLPHPFFHH47DA,6,17.51,見其他登記事項,鋼筋混凝土造,103年2月24日,十九層,
RPUOMLOLPHPFFHH47DA,6,39.92,見其他登記事項,鋼筋混凝土造,103年2月24日,十九層,
RPSOMLRKQHPFFGH47DA,2,239.81,見其他登記事項,鋼筋混凝土造,107年10月2日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLRKQHPFFGH47DA,2,.20,共有部份,鋼筋混凝土造,107年10月2日,四層,
RPVOMLRKQHPFFGH77DA,2,239.81,見其他登記事項,鋼筋混凝土造,107年10月2日,四層,一層 二層 三層 四層 見其他登記事項
RPVOMLRKQHPFFGH77DA,2,.20,共有部份,鋼筋混凝土造,107年10月2日,四層,
RPXNMLPLQHPFFGH77DA,38,74.25,住家用,鋼筋混凝土造,71年4月24日,五層,五層
RPXOMLPLQHPFFGH87DA,26,130.77,見其他登記事項,鋼筋混凝土造,83年9月30日,二層,一層 二層 屋頂突出物 地下層
RPXOMLPLQHPFFGH87DA,26,9.88,共有部份,鋼筋混凝土造,83年9月30日,二層,
RPWNMLLLQHPFFGH27DA,44,103.96,住家用,加強磚造,65年8月25日,二層,一層 二層 騎樓
RPTOMLPLQHPFFGH47DA,43,55.30,住家用,磚造,66年4月30日,一層,一層
RPWNMLOLQHPFFGH57DA,6,63.12,住家用,鋼筋混凝土造,103年7月28日,十五層,十層
RPWNMLOLQHPFFGH57DA,6,67.31,共有部份,鋼筋混凝土造,103年7月28日,十五層,
RPPNMLQLQHPFFFH96DA,22,4.50,見其他登記事項,鋼骨鋼筋混凝土造,87年7月29日,十九層,一層 地下一層 地下二層
RPPNMLQLQHPFFFH96DA,22,96.78,住家用,鋼骨鋼筋混凝土造,87年7月29日,十八層,五層
RPPNMLQLQHPFFFH96DA,22,16.20,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十八層,
RPPNMLQLQHPFFFH96DA,22,35.48,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,
RPPNMLQLQHPFFFH96DA,22,9.00,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,
